fighter_name,Height,Weight,Reach,Stance,DOB,fighter_name
1210,"5' 7""",155 lbs.,"70""",Orthodox,"Dec 08, 1981",Clay Guida
1211,"5' 10""",214 lbs.,,,"Aug 04, 1977",Jason Guida
1212,"5' 9""",155 lbs.,"71""",Orthodox,"Mar 30, 1983",Melvin Guillard
1213,"6' 0""",240 lbs.,,Orthodox,"Dec 09, 1972",Chris Guillen
1214,"6' 0""",185 lbs.,"73""",Orthodox,"Jun 25, 1983",Marcelo Guimaraes
1215,"6' 0""",185 lbs.,,Orthodox,"Apr 15, 1982",Leonardo Guimaraes
1216,"5' 11""",170 lbs.,,Orthodox,,Brad Gumm
1217,"5' 9""",155 lbs.,"69""",Orthodox,"Jan 05, 1979",John Gunderson
1218,"5' 9""",155 lbs.,"72""",Orthodox,"Nov 24, 1985",John Gunther
1219,"5' 7""",155 lbs.,"69""",Orthodox,"Jan 25, 1977",Jorge Gurgel
1220,"6' 0""",205 lbs.,,Orthodox,,Fabio Gurgel
1221,"6' 0""",205 lbs.,,Orthodox,"May 19, 1977",Andre Gusmao
1222,"6' 5""",205 lbs.,"79""",Orthodox,"Jan 15, 1987",Alexander Gustafsson
1223,"6' 1""",170 lbs.,,,"Jan 19, 1981",Justin Guthrie
1224,"5' 10""",145 lbs.,,,"Sep 15, 1990",Horacio Gutierrez
1225,"5' 9""",145 lbs.,"67""",Orthodox,"Apr 22, 1991",Chris Gutierrez
1226,"6' 0""",170 lbs.,"74""",Orthodox,"Sep 17, 1974",Mike Guymon
1227,"5' 8""",125 lbs.,,,"Oct 10, 1998",Chelsea Hackett
1228,"5' 11""",200 lbs.,,Sideways,,Keith Hackney
1229,"5' 8""",170 lbs.,,,,Steve Hadsel
1230,"5' 9""",155 lbs.,"70""",Orthodox,"Aug 08, 1986",Damir Hadzovic
1231,"6' 4""",260 lbs.,"76""",Orthodox,"May 09, 1983",Tim Hague
1232,"5' 9""",145 lbs.,,Orthodox,"Sep 04, 1992",Yazan Hajeh
1233,"6' 0""",,,,"Oct 18, 1979",Stoney Hale
1234,"6' 2""",205 lbs.,,,,Kevin Haley
1235,"6' 0""",190 lbs.,,Orthodox,,Mark Hall
1236,"6' 0""",185 lbs.,"79""",Orthodox,"Jul 31, 1984",Uriah Hall
1237,"5' 10""",145 lbs.,"70""",Southpaw,"Feb 22, 1985",Ryan Hall
1238,"5' 9""",155 lbs.,"72""",Orthodox,"Dec 02, 1975",Dennis Hallman
1239,"5' 9""",155 lbs.,"71""",Orthodox,"Aug 25, 1987",Piotr Hallmann
1240,"6' 3""",300 lbs.,,Orthodox,"Jan 06, 1963",Tony Halme
1241,"6' 0""",185 lbs.,,,"Sep 16, 1986",Brandon Halsey
1242,"5' 9""",155 lbs.,,Southpaw,"Sep 08, 1972",John Halverson
1243,"5' 2""",115 lbs.,"62""",Southpaw,"Mar 08, 1987",Seo Hee Ham
1244,,,,,,Frank Hamaker
1245,"6' 0""",185 lbs.,,Southpaw,"Oct 24, 1978",Kazuhiro Hamanaka
1246,"6' 1""",205 lbs.,"76""",Orthodox,"Oct 05, 1976",Matt Hamill
1247,,185 lbs.,,,"Nov 14, 1984",Jeremy Hamilton
1248,"6' 5""",260 lbs.,"76""",Orthodox,"Apr 14, 1980",Anthony Hamilton
1249,"5' 7""",125 lbs.,"68""",Switch,"Oct 07, 1986",CJ Hamilton
1250,"6' 3""",185 lbs.,"75""",Orthodox,"Mar 07, 1982",Jared Hamman
1251,"6' 3""",185 lbs.,,Orthodox,"Nov 29, 1983",James Hammortree
1252,,155 lbs.,,,,Dean Hancock
1253,"5' 7""",150 lbs.,,Southpaw,"May 26, 1979",Joachim Hansen
1254,"5' 2""",115 lbs.,"63""",Orthodox,"Aug 14, 1999",Kay Hansen
1255,"5' 10""",155 lbs.,"72""",Southpaw,"Aug 22, 1995",Nasrat Haqparast
1256,,135 lbs.,,,,Janay Harding
1257,"6' 4""",245 lbs.,"78""",Orthodox,"Feb 05, 1976",Antoni Hardonk
1258,"6' 0""",170 lbs.,"74""",Orthodox,"May 17, 1982",Dan Hardy
1259,"6' 5""",265 lbs.,"80""",Orthodox,"Jul 28, 1988",Greg Hardy
1260,,265 lbs.,,,,Baru Harn
1261,"6' 0""",185 lbs.,,Orthodox,"Apr 14, 1972",Scott Harper
1262,"6' 8""",270 lbs.,,Orthodox,,Gerry Harris
1263,"5' 11""",185 lbs.,"77""",Southpaw,"Nov 19, 1979",Gerald Harris
1264,"5' 4""",125 lbs.,"65""",Orthodox,"Sep 04, 1983",Phil Harris
1265,"6' 5""",250 lbs.,"77""",Southpaw,"Jun 10, 1983",Walt Harris
1266,,257 lbs.,,,"Aug 04, 1977",Dhafir Harris
1267,"5' 6""",145 lbs.,,,,Trevor Harris
1268,"6' 1""",185 lbs.,,Orthodox,"Oct 12, 1989",Collin Hart
1269,"5' 10""",155 lbs.,"69""",Orthodox,"Apr 04, 1979",Dale Hartt
1270,,,,,,Luke Hartwig
1271,"6' 1""",170 lbs.,"74""",Orthodox,"Sep 25, 1980",Clay Harvison
1272,"5' 9""",170 lbs.,,,"Jul 13, 1978",Hidehiko Hasegawa
1273,"5' 11""",205 lbs.,,Orthodox,"Jun 02, 1969",Chris Haseman
1274,"5' 4""",135 lbs.,,Orthodox,"Oct 02, 1977",Takayo Hashi
1275,"6' 0""",250 lbs.,,Orthodox,,Tomohiko Hashimoto
1276,"5' 10""",170 lbs.,,Orthodox,"Aug 30, 1979",Justin Haskins
1277,"5' 10""",170 lbs.,,,"Oct 20, 1982",Hayder Hassan
1278,"5' 6""",139 lbs.,,Orthodox,"Aug 24, 1982",Daiki Hata
1279,"6' 1""",170 lbs.,"75""",Orthodox,"Jul 23, 1987",John Hathaway
1280,"6' 0""",185 lbs.,"77""",Orthodox,"Jan 08, 1989",Phillip Hawes
1281,"5' 11""",205 lbs.,,,"Jan 13, 1979",Justin Hawes
1282,"6' 1""",205 lbs.,,,,Chris Hawk
1283,"5' 5""",135 lbs.,,Orthodox,,Del Hawkins
1284,"5' 9""",145 lbs.,,Southpaw,"Mar 11, 1986",Tommy Hayden
1285,"6' 4""",230 lbs.,,Orthodox,,Mike Hayes
1286,,,,,,Ryan Hayes
1287,"5' 10""",,,,,Gerric Hayes
1288,"5' 9""",170 lbs.,,Orthodox,"Jul 30, 1977",Josh Haynes
1289,"6' 1""",170 lbs.,"76""",Orthodox,"Apr 29, 1986",Dustin Hazelett
1290,"6' 1""",170 lbs.,"73""",Orthodox,"Feb 09, 1984",James Head
1291,"6' 0""",155 lbs.,"72""",Orthodox,"Jul 20, 1983",Pat Healy
1292,"6' 1""",155 lbs.,,Orthodox,"Jul 20, 1983",Ryan Healy
1293,"5' 11""",185 lbs.,,,,Spencer Hearns
1294,"5' 11""",205 lbs.,"72""",Orthodox,"Feb 10, 1976",David Heath
1295,"5' 9""",155 lbs.,,Orthodox,"Nov 24, 1987",Chris Heatherly
1296,"6' 0""",170 lbs.,"73""",Orthodox,"Feb 09, 1984",Jake Hecht
1297,"5' 6""",155 lbs.,"66""",Southpaw,"Apr 24, 1984",Nick Hein
1298,"5' 11""",185 lbs.,"72""",Orthodox,"Aug 05, 1988",Ian Heinisch
1299,"5' 9""",155 lbs.,"71""",Orthodox,"Jan 18, 1992",Marcin Held
1300,"5' 11""",185 lbs.,,Orthodox,"Nov 16, 1977",Delson Heleno
1301,,155 lbs.,,,,Matt Helm
1302,"5' 6""",135 lbs.,,Orthodox,"Feb 06, 1983",Elisha Helsper
1303,"5' 11""",185 lbs.,"74""",Orthodox,"Aug 24, 1970",Dan Henderson
1304,"5' 9""",170 lbs.,"70""",Southpaw,"Nov 16, 1983",Benson Henderson
1305,"5' 10""",125 lbs.,,,,Ron Henderson
1306,"6' 2""",235 lbs.,,Southpaw,"Aug 28, 1976",Josh Hendricks
1307,"5' 9""",185 lbs.,"69""",Southpaw,"Sep 12, 1983",Johny Hendricks
1308,"6' 3""",205 lbs.,,,"May 10, 1988",Cory Hendricks
1309,"6' 2""",243 lbs.,"74""",Orthodox,"Aug 21, 1993",Luis Henrique
1310,"6' 2""",185 lbs.,,Orthodox,"Aug 22, 1986",Diego Henrique da Silva
1311,"6' 0""",145 lbs.,"73""",Orthodox,"Jul 17, 1988",Danny Henry
1312,"5' 7""",155 lbs.,,,,TJ Hepburn
1313,"6' 1""",155 lbs.,"77""",Orthodox,"May 13, 1988",Jai Herbert
1314,"6' 1""",205 lbs.,"77""",Orthodox,"Oct 02, 1980",Ed Herman
1315,"6' 4""",242 lbs.,"77""",Orthodox,"Oct 03, 1984",Dave Herman
1316,"6' 1""",185 lbs.,"77""",Orthodox,"Jun 10, 1988",Jack Hermansson
1317,,,,Orthodox,,Noe Hernandez
1318,,,,,,Joe Hernandez
1319,"5' 9""",135 lbs.,,Orthodox,"Jul 22, 1986",Ramiro Hernandez
1320,"5' 9""",155 lbs.,"72""",Orthodox,"Oct 01, 1992",Alexander Hernandez
1321,"6' 0""",185 lbs.,"75""",Orthodox,"Oct 18, 1993",Anthony Hernandez
1322,"5' 10""",135 lbs.,"71""",Orthodox,"Mar 01, 1994",Nohelin Hernandez
1323,"5' 10""",185 lbs.,,Orthodox,,Paul Herrera
1324,"5' 10""",185 lbs.,,,,Chris Herrera
1325,"5' 5""",125 lbs.,"66""",Orthodox,"May 27, 1990",Geane Herrera
1326,"6' 0""",155 lbs.,"74""",Orthodox,"May 14, 1990",Alvaro Herrera Mendoza
1327,"5' 4""",115 lbs.,"65""",Orthodox,"Sep 18, 1984",Felice Herrig
1328,"6' 4""",250 lbs.,"78""",Orthodox,"Mar 02, 1978",Heath Herring
1329,"6' 7""",295 lbs.,,,,Jon Hess
1330,"6' 2""",205 lbs.,"77""",Orthodox,"Nov 21, 1986",Clint Hester
1331,"6' 1""",205 lbs.,,,,Brandon Hester
1332,"5' 9""",145 lbs.,"71""",Southpaw,"Jun 09, 1987",Jimy Hettes
1333,"5' 10""",155 lbs.,,Orthodox,"Feb 11, 1979",Conor Heun
1334,"5' 6""",155 lbs.,"64""",Southpaw,"Nov 25, 1975",Marcus Hicks
1335,"6' 0""",170 lbs.,"75""",Orthodox,"Jul 29, 1976",Jay Hieron
1336,,155 lbs.,,,"Jul 14, 1980",Lee Higgins
1337,"5' 8""",155 lbs.,"73""",Southpaw,"Oct 12, 1981",Jason High
1338,"5' 8""",170 lbs.,,Orthodox,"Nov 26, 1974",Richie Hightower
1339,"5' 10""",145 lbs.,,,,Alex Higley
1340,"6' 4""",155 lbs.,"80""",Orthodox,"Oct 03, 1978",Corey Hill
1341,"5' 10""",155 lbs.,,,,Isaiah Hill
1342,"5' 3""",115 lbs.,"64""",Orthodox,"Jan 12, 1985",Angela Hill
1343,"6' 3""",170 lbs.,,Switch,"Aug 10, 1991",Tyler Hill
1344,"6' 4""",205 lbs.,"79""",Southpaw,"May 19, 1991",Jamahal Hill
1345,"6' 1""",185 lbs.,"77""",Southpaw,"Dec 01, 1994",Kailan Hill
1346,"6' 3""",235 lbs.,,Orthodox,"Jul 29, 1973",Branden Lee Hinkle
1347,"5' 11""",145 lbs.,"73""",Orthodox,"Jul 18, 1983",Hatsu Hioki
1348,"5' 5""",135 lbs.,,Orthodox,"Apr 04, 1986",Alan Hiro
1349,"5' 10""",168 lbs.,"70""",Orthodox,"Jun 17, 1976",Kuniyoshi Hironaka
1350,"5' 7""",155 lbs.,"67""",Orthodox,"May 05, 1981",Mizuto Hirota
1351,"5' 10""",185 lbs.,,,"Sep 18, 1971",Yuji Hisamatsu
1352,"5' 5""",135 lbs.,,Switch,"Jun 18, 1989",Kwan Ho Kwak
1353,"5' 10""",135 lbs.,"70""",Southpaw,"Jan 07, 1987",Matt Hobar
1354,"6' 2""",245 lbs.,,Orthodox,"Oct 28, 1968",Bobby Hoffman
1355,"6' 2""",205 lbs.,,Orthodox,"Jun 28, 1980",Sam Hoger
1356,"5' 11""",155 lbs.,"70""",Southpaw,"Feb 06, 1986",Andrew Holbrook
1357,"5' 10""",170 lbs.,,,"Sep 17, 1984",Sean Holden
1358,"5' 11""",135 lbs.,,,"Oct 24, 1987",Chris Holdsworth
1359,"6' 3""",170 lbs.,"81""",Orthodox,"Nov 05, 1992",Kevin Holland
1360,"5' 11""",205 lbs.,,Orthodox,"Oct 08, 1978",Roger Hollett
1361,"5' 11""",145 lbs.,"69""",Orthodox,"Dec 04, 1991",Max Holloway
1362,"5' 3""",145 lbs.,,,"Apr 15, 1990",Gabrielle Holloway
1363,"6' 0""",170 lbs.,,,"Sep 29, 1984",Jeremie Holloway
1364,"5' 8""",135 lbs.,"69""",Southpaw,"Oct 17, 1981",Holly Holm
1365,"6' 3""",205 lbs.,,Southpaw,,Rex Holman
1366,"5' 11""",155 lbs.,"70""",Orthodox,"Sep 08, 1986",Kurt Holobaugh
1367,"5' 10""",125 lbs.,"69""",Orthodox,"May 03, 1988",Paddy Holohan
1368,"5' 11""",155 lbs.,,,,Ben Holscher
1369,"6' 0""",155 lbs.,,Orthodox,"Aug 14, 1985",Mark Holst
1370,"5' 9""",155 lbs.,"69""",Orthodox,"Sep 30, 1983",Scott Holtzman
1371,"6' 0""",170 lbs.,"72""",Orthodox,"Oct 19, 1988",Sabah Homasi
1372,"5' 8""",145 lbs.,"68""",Orthodox,"Jul 22, 1982",Mark Hominick
1373,"5' 4""",125 lbs.,"65""",Orthodox,"Aug 30, 1979",Barb Honchak
1374,"5' 10""",170 lbs.,"73""",,"Jul 25, 1988",Chris Honeycutt
1375,"6' 1""",205 lbs.,,Orthodox,"May 19, 1968",Satoshi Honma
1376,"6' 0""",200 lbs.,,,,David Hood
1377,"6' 3""",265 lbs.,,,,Lorenzo Hood
1378,"6' 0""",155 lbs.,"75""",Switch,"Feb 13, 1990",Dan Hooker
1379,"6' 1""",145 lbs.,"74""",Southpaw,"Sep 13, 1999",Chase Hooper
1380,"5' 10""",155 lbs.,"70""",Southpaw,"Jul 28, 1987",Darrell Horcher
1381,"6' 4""",230 lbs.,,Orthodox,,Moti Horenstein
1382,"5' 8""",145 lbs.,"70""",Orthodox,"May 10, 1995",Yoshinori Horie
1383,"5' 5""",125 lbs.,"66""",Orthodox,"Oct 12, 1990",Kyoji Horiguchi
1384,"6' 1""",185 lbs.,"74""",Orthodox,"Aug 25, 1975",Jeremy Horn
1385,"5' 4""",125 lbs.,,,,Matt Horning
1386,"5' 9""",155 lbs.,"69""",Orthodox,"Sep 24, 1987",Chris Horodecki
1387,"5' 7""",125 lbs.,,,"Mar 30, 1990",Jamey-Lyn Horth
1388,"6' 1""",185 lbs.,,Orthodox,"Oct 02, 1978",Matt Horwich
1389,"5' 10""",135 lbs.,,Southpaw,"Nov 13, 1980",John Hosman
1390,,,,,,Saeed Hosseini
1391,"5' 7""",135 lbs.,"68""",Orthodox,"Aug 02, 1978",Jeff Hougland
1392,"5' 11""",185 lbs.,,,,Trey Houston
1393,,185 lbs.,,,,Jamie Houston
1394,"6' 2""",185 lbs.,,Orthodox,"Apr 26, 1981",Brian Houston
1395,"6' 2""",240 lbs.,,Orthodox,,Harold Howard
1396,"5' 7""",170 lbs.,"72""",Orthodox,"Mar 01, 1983",John Howard
1397,"5' 8""",125 lbs.,,Orthodox,"Nov 28, 1983",Shane Howell
1398,"5' 4""",135 lbs.,"67""",Southpaw,"Jun 04, 1996",Carlos Huachin
1399,"5' 9""",135 lbs.,"69""",Orthodox,"Dec 16, 1992",Brady Huang
1400,"5' 10""",155 lbs.,"71""",Orthodox,"Dec 22, 1991",Austin Hubbard
1401,"6' 3""",185 lbs.,"76""",Orthodox,"Sep 29, 1994",Collin Huckbody
1402,"6' 7""",254 lbs.,,,"Aug 11, 1986",Alex Huddleston
1403,"5' 9""",155 lbs.,"70""",Orthodox,"May 20, 1983",Roger Huerta
1404,"6' 3""",185 lbs.,,,,Casey Huffman
1405,"5' 9""",170 lbs.,"73""",Switch,"Oct 13, 1973",Matt Hughes
1406,"5' 9""",205 lbs.,,Southpaw,"Oct 13, 1973",Mark Hughes
1407,"6' 2""",250 lbs.,"77""",Orthodox,"May 17, 1988",Jeff Hughes
1408,"5' 10""",170 lbs.,,,"Sep 07, 1980",David Hulett
1409,,265 lbs.,,,,Bryan Humes
1410,"5' 11""",205 lbs.,,Orthodox,,Abongo Humphrey
1411,"5' 10""",265 lbs.,"72""",Orthodox,"Mar 23, 1974",Mark Hunt
1412,"5' 9""",226 lbs.,,Orthodox,,Alex Hunter
1413,"6' 1""",185 lbs.,,Orthodox,"Oct 16, 1983",Adam Hunter
1414,"5' 8""",155 lbs.,,,"Jun 24, 1978",Joe Hurley
1415,"5' 11""",185 lbs.,,Southpaw,"Aug 31, 1972",Solomon Hutcherson
1416,"5' 10""",155 lbs.,"70""",Orthodox,"Apr 30, 1987",Al Iaquinta
1417,"6' 3""",205 lbs.,"78""",Orthodox,"May 21, 1995",Khadis Ibragimov
1418,"5' 7""",178 lbs.,,Orthodox,,Minoki Ichihara
1419,"5' 7""",145 lbs.,"71""",Orthodox,"Aug 06, 1991",Dan Ige
1420,"5' 9""",170 lbs.,,Orthodox,,Valeri Ignatov
1421,"5' 9""",210 lbs.,,Orthodox,,Sergey Ignatov
1422,"5' 8""",155 lbs.,,Orthodox,"Jul 28, 1970",Fabiano Iha
1423,"5' 11""",168 lbs.,,Orthodox,"Aug 24, 1975",Seichi Ikemoto
1424,"5' 9""",205 lbs.,,Orthodox,"Nov 21, 1966",Mikhail Iloukhine
1425,"6' 0""",170 lbs.,"76""",Orthodox,"Jan 25, 1995",Zelim Imadaev
1426,"5' 8""",220 lbs.,,Orthodox,,Yusuke Imamura
1427,"5' 4""",139 lbs.,,Southpaw,"Feb 10, 1976",Masakazu Imanari
1428,"6' 3""",170 lbs.,,,"Mar 01, 1995",Nassourdine Imavov
1429,"6' 7""",265 lbs.,,Orthodox,"Mar 13, 1977",Brad Imes
1430,"5' 10""",170 lbs.,,,"Apr 22, 1987",Chris Indich
1431,,,,,,Chris Inman
1432,"6' 3""",205 lbs.,,Orthodox,"May 29, 1986",Guto Inocente
1433,"5' 10""",210 lbs.,,Orthodox,"Apr 15, 1967",Enson Inoue
1434,"5' 9""",190 lbs.,,Southpaw,"Jul 04, 1965",Egan Inoue
1435,"5' 9""",168 lbs.,,Southpaw,"Aug 10, 1979",Katsuya Inoue
1436,"5' 8""",145 lbs.,,,"Mar 18, 1980",Takeshi Inoue
1437,"5' 9""",125 lbs.,"71""",Orthodox,"Jun 14, 1997",Naoki Inoue
1438,"5' 3""",125 lbs.,"65""",Orthodox,"Aug 19, 1994",Mizuki Inoue
1439,"6' 1""",205 lbs.,,,,Jorge Interiano
1440,"5' 9""",161 lbs.,,Southpaw,"Dec 30, 1979",Jason Ireland
1441,"6' 2""",205 lbs.,"75""",Orthodox,"Sep 12, 1978",James Irvin
1442,"5' 8""",155 lbs.,,,"Jan 10, 1986",Eric Irvin
1443,"5' 6""",154 lbs.,,Southpaw,"Dec 29, 1978",Mitsuhiro Ishida
1444,"5' 7""",135 lbs.,"69""",Southpaw,"Jul 23, 1991",Teruto Ishihara
1445,"5' 11""",240 lbs.,,Orthodox,"Dec 19, 1986",Satoshi Ishii
1446,"5' 11""",205 lbs.,,Orthodox,,Yuki Ishikawa
1447,"5' 10""",170 lbs.,,,"Oct 12, 1979",Eiji Ishikawa
1448,"6' 0""",185 lbs.,,Orthodox,"Aug 05, 1968",Tokimitsu Ishizawa
1449,"5' 9""",155 lbs.,"70""",Orthodox,"Feb 03, 1991",Damir Ismagulov
1450,"5' 7""",205 lbs.,,Orthodox,"Feb 23, 1968",Wallid Ismail
1451,"5' 7""",135 lbs.,"69""",Orthodox,"Sep 19, 1983",Leandro Issa
1452,"6' 2""",230 lbs.,,Orthodox,"Oct 15, 1984",Oscar Ivan Cota
1453,"5' 11""",250 lbs.,"73""",Southpaw,"Oct 09, 1986",Blagoy Ivanov
1454,"6' 2""",185 lbs.,"74""",Orthodox,"Jan 23, 1990",Anthony Ivy
1455,"5' 3""",155 lbs.,,Orthodox,,Tomomi Iwama
1456,"5' 9""",205 lbs.,,Orthodox,,Tatsuya Iwasaki
1457,"5' 11""",155 lbs.,,Southpaw,"Jan 09, 1984",Yoislandy Izquierdo
1458,,205 lbs.,,Orthodox,"Jun 22, 1982",Hiroshi Izumi
1459,"5' 7""",135 lbs.,"68""",Orthodox,"May 30, 1979",Yves Jabouin
1460,"5' 10""",199 lbs.,,Switch,,Kevin Jackson
1461,"5' 8""",185 lbs.,,Orthodox,"Sep 23, 1966",Eugene Jackson
1462,"6' 1""",205 lbs.,"73""",Orthodox,"Jun 20, 1978",Quinton Jackson
1463,"5' 10""",170 lbs.,,Orthodox,"Sep 19, 1982",Jeremy Jackson
1464,"5' 11""",145 lbs.,"71""",Switch,"Aug 08, 1988",Damon Jackson
1465,"6' 0""",185 lbs.,,,,Kenyon Jackson
1466,"6' 2""",170 lbs.,,Orthodox,"Mar 22, 1985",Mike Jackson
1467,"6' 1""",170 lbs.,"78""",Orthodox,"Oct 30, 1990",Jason Jackson
1468,"5' 10""",135 lbs.,"75""",Southpaw,"Apr 24, 1992",Montel Jackson
1469,,155 lbs.,,,,Eric Jacob
1470,"6' 3""",205 lbs.,"76""",Orthodox,"Apr 04, 1988",Dustin Jacoby
1471,"5' 10""",155 lbs.,,Orthodox,"Nov 08, 1976",Justin James
1472,"6' 0""",185 lbs.,,,"May 29, 1978",Nate James
1473,"5' 3""",115 lbs.,"64""",Orthodox,"May 30, 1988",Virna Jandiroba
1474,"6' 3""",185 lbs.,"76""",Orthodox,"Aug 22, 1981",Ryan Janes
1475,"5' 11""",185 lbs.,,Orthodox,"Sep 25, 1980",Josh Janousek
1476,"5' 9""",155 lbs.,"73""",Orthodox,"Aug 21, 1979",Dave Jansen
1477,"6' 1""",205 lbs.,,Southpaw,"Aug 02, 1969",Jaime Jara
1478,"5' 9""",145 lbs.,,,,Gigo Jara
1479,,,,,,Keith Jardine
1480,"5' 11""",170 lbs.,,Orthodox,"Jul 10, 1985",Brock Jardine
1481,,,,,,Josh Jarvis
1482,"5' 7""",145 lbs.,"73""",Orthodox,"Mar 21, 1984",Rony Jason
1483,"5' 7""",170 lbs.,,,,Louis Jauregui
1484,"5' 7""",145 lbs.,"68""",Orthodox,"Aug 10, 1989",Justin Jaynes
1485,"5' 6""",115 lbs.,"65""",Orthodox,"Aug 18, 1987",Joanna Jedrzejczyk
1486,"6' 2""",185 lbs.,"74""",Orthodox,"Nov 14, 1992",Aaron Jeffery
1487,"6' 2""",185 lbs.,,,,Trent Jenkins
1488,"5' 7""",145 lbs.,,,"Feb 05, 1988",Bubba Jenkins
1489,"5' 8""",145 lbs.,,,"Jul 22, 1981",Adrienna Jenkins
1490,"5' 10""",215 lbs.,,Orthodox,,Steve Jennum
1491,"6' 1""",185 lbs.,"76""",Orthodox,"Sep 20, 1977",Ryan Jensen
1492,"5' 9""",170 lbs.,,Orthodox,"Jul 20, 1979",Kyle Jensen
1493,"5' 5""",115 lbs.,,Orthodox,"Aug 28, 1997",Chan-Mi Jeon
1494,"6' 0""",155 lbs.,,Southpaw,"Jan 31, 1981",Maciej Jewtuszko
1495,"5' 11""",170 lbs.,,Orthodox,"Sep 21, 1970",Ronald Jhun
1496,,155 lbs.,,,,Gilbert Jimenez
1497,"6' 1""",196 lbs.,,Orthodox,"Aug 04, 1963",Art Jimmerson
1498,"6' 1""",205 lbs.,"73""",Orthodox,"Nov 27, 1981",Ryan Jimmo
1499,"6' 0""",145 lbs.,"72""",Orthodox,"Jul 17, 1992",Sung Bin Jo
1500,"5' 5""",125 lbs.,"71""",Southpaw,"Aug 28, 1996",Carls John De Tomas
1501,"5' 2""",170 lbs.,,Southpaw,"Oct 22, 1968",Phil Johns
1502,"5' 7""",135 lbs.,"71""",Orthodox,"Feb 21, 1992",Brett Johns
1503,"5' 7""",135 lbs.,"66""",Orthodox,"Mar 30, 1994",Miles Johns
1504,"6' 2""",205 lbs.,"78""",Orthodox,"Mar 06, 1984",Anthony Johnson
1505,"6' 1""",170 lbs.,"75""",Orthodox,"Jun 28, 1982",DaMarques Johnson
1506,,,,,,Devin Johnson
1507,,205 lbs.,,,,Travis Johnson
1508,"5' 8""",145 lbs.,,Orthodox,,Ricky Johnson
1509,"6' 1""",265 lbs.,,,,Tony Johnson
1510,"6' 4""",240 lbs.,"82""",Orthodox,"Jun 11, 1977",Lavar Johnson
1511,"5' 3""",125 lbs.,"66""",Orthodox,"Aug 13, 1986",Demetrious Johnson
1512,"5' 10""",155 lbs.,"73""",Southpaw,"Jun 04, 1986",Michael Johnson
1513,,167 lbs.,,,,Deshaun Johnson
1514,"5' 11""",155 lbs.,"75""",Orthodox,"Apr 21, 1984",Kajan Johnson
1515,"5' 7""",145 lbs.,,Orthodox,"Jan 25, 1988",Dashon Johnson
1516,"6' 3""",265 lbs.,"77""",Southpaw,"Mar 13, 1985",Timothy Johnson
1517,"6' 2""",205 lbs.,"79""",Orthodox,"Nov 18, 1988",Jordan Johnson
1518,"6' 0""",185 lbs.,"74""",Switch,"Nov 09, 1990",Taylor Johnson
1519,"6' 2""",230 lbs.,"80""",Orthodox,"Jul 22, 1986",Chad Johnson
1520,"6' 0""",135 lbs.,"72""",Orthodox,"May 25, 1995",Jose Johnson
1521,"6' 3""",230 lbs.,,Orthodox,,Brian Johnston
1522,"5' 4""",125 lbs.,"62""",Orthodox,"Mar 22, 1995",Liana Jojua
1523,"6' 1""",205 lbs.,"75""",Orthodox,"Sep 03, 1984",Daniel Jolly
1524,"5' 9""",199 lbs.,,Orthodox,"Jun 16, 1963",Paul Jones
1525,"6' 4""",205 lbs.,"84""",Orthodox,"Jul 19, 1987",Jon Jones
1526,"6' 11""",345 lbs.,,Orthodox,"Aug 21, 1970",Nathan Jones
1527,"6' 6""",265 lbs.,,Orthodox,"Aug 15, 1973",Marcus Jones
1528,"6' 1""",225 lbs.,,Orthodox,,Carlton Jones
1529,"5' 9""",170 lbs.,,,,Jesse Jones
1530,"5' 8""",145 lbs.,,Southpaw,"Jul 31, 1981",Tito Jones
1531,,205 lbs.,,,"Oct 26, 1983",Roy Jones
1532,"5' 11""",185 lbs.,,Orthodox,"Sep 06, 1987",Justin Jones
1533,,185 lbs.,,,,Ben Jones
1534,,145 lbs.,,,,Victor Jones
1535,"5' 9""",149 lbs.,,,"Nov 16, 1981",Chris Jones
1536,"5' 8""",135 lbs.,,,,Roshaun Jones
1537,"6' 0""",205 lbs.,"75""",Orthodox,"Jan 31, 1988",Jamelle Jones
1538,"5' 11""",185 lbs.,,Orthodox,"Apr 12, 1985",Antonio Jones
1539,"5' 7""",140 lbs.,"70""",Southpaw,"Aug 04, 1990",Trevin Jones
1540,"5' 7""",115 lbs.,"64""",Orthodox,"Oct 04, 1985",Jocelyn Jones-Lybarger
1541,"6' 3""",245 lbs.,,Orthodox,"Dec 31, 1970",Kevin Jordan
1542,"5' 6""",155 lbs.,,Orthodox,"Jul 27, 1978",Joe Jordan
1543,"6' 0""",260 lbs.,"75""",Southpaw,"Oct 21, 1984",Shawn Jordan
1544,"5' 9""",155 lbs.,"73""",Orthodox,"Nov 07, 1980",Ivan Jorge
1545,"5' 5""",135 lbs.,"66""",Orthodox,"Sep 17, 1982",Scott Jorgensen
1546,,205 lbs.,,,,Gareth Joseph
1547,"5' 6""",135 lbs.,,Switch,"Aug 16, 1989",Dwight Joseph
1548,"6' 0""",170 lbs.,,Orthodox,"Apr 30, 1975",Jeff Joslin
1549,"6' 1""",185 lbs.,"77""",Southpaw,"Aug 19, 1989",Krzysztof Jotko
1550,"6' 0""",170 lbs.,"73""",Southpaw,"Nov 25, 1981",Alan Jouban
1551,"5' 9""",145 lbs.,"69""",Switch,"Nov 27, 1995",Charles Jourdain
